nohup: ignoring input
Namespace(batch_size=1000, dataset='WN', decay1=0.9, decay2=0.999, init=0.001, learning_rate=0.1, max_epochs=20, model='FiveStarE', optimizer='Adagrad', rank=50, reg=0.005, regularizer='N3', valid=3.0)
(40943, 36, 40943)

  0%|          | 0/282884 [00:00<?, ?ex/s]
train loss:   0%|          | 0/282884 [00:00<?, ?ex/s]
train loss:   0%|          | 1000/282884 [00:00<00:07, 36748.30ex/s, loss=10.62]
train loss:   1%|          | 2000/282884 [00:00<00:06, 40459.78ex/s, loss=10.65]
train loss:  40%|████      | 114000/282884 [00:02<00:03, 46425.56ex/s, loss=8.88]
train loss:  41%|████      | 115000/282884 [00:02<00:03, 46020.05ex/s, loss=8.88]
train loss:  41%|████      | 115000/282884 [00:02<00:03, 46020.05ex/s, loss=8.89]
train loss:  41%|████      | 116000/282884 [00:02<00:03, 46020.05ex/s, loss=8.89]
train loss:  41%|████▏     | 117000/282884 [00:02<00:03, 46020.05ex/s, loss=8.83]
train loss:  42%|████▏     | 118000/282884 [00:02<00:03, 46020.05ex/s, loss=8.99]
train loss:  42%|████▏     | 119000/282884 [00:02<00:03, 46020.05ex/s, loss=8.87]
train loss:  42%|████▏     | 120000/282884 [00:02<00:03, 45892.38ex/s, loss=8.87]
train loss:  42%|████▏     | 120000/282884 [00:02<00:03, 45892.38ex/s, loss=8.89]
train loss:  43%|████▎     | 121000/282884 [00:02<00:03, 45892.38ex/s, loss=8.80]
train loss:  43%|████▎     | 122000/282884 [00:02<00:03, 45892.38ex/s, loss=8.67]
train loss:  43%|████▎     | 123000/282884 [00:02<00:03, 45892.38ex/s, loss=8.72]
train loss:  44%|████▍     | 124000/282884 [00:02<00:03, 45892.38ex/s, loss=8.72]
train loss:  44%|████▍     | 125000/282884 [00:02<00:03, 46201.43ex/s, loss=8.72]
train loss:  44%|████▍     | 125000/282884 [00:02<00:03, 46201.43ex/s, loss=8.82]
train loss:  45%|████▍     | 126000/282884 [00:02<00:03, 46201.43ex/s, loss=8.79]
train loss:  45%|████▍     | 127000/282884 [00:02<00:03, 46201.43ex/s, loss=8.69]
train loss:  45%|████▌     | 128000/282884 [00:02<00:03, 46201.43ex/s, loss=8.73]
train loss:  46%|████▌     | 129000/282884 [00:02<00:03, 46201.43ex/s, loss=8.69]
train loss:  46%|████▌     | 130000/282884 [00:02<00:03, 46411.16ex/s, loss=8.69]
train loss:  46%|████▌     | 130000/282884 [00:02<00:03, 46411.16ex/s, loss=8.58]
train loss:  46%|████▋     | 131000/282884 [00:02<00:03, 46411.16ex/s, loss=8.67]
train loss:  47%|████▋     | 132000/282884 [00:02<00:03, 46411.16ex/s, loss=8.63]
train loss:  47%|████▋     | 133000/282884 [00:02<00:03, 46411.16ex/s, loss=8.68]
train loss:  47%|████▋     | 134000/282884 [00:02<00:03, 46411.16ex/s, loss=8.59]
train loss:  48%|████▊     | 135000/282884 [00:02<00:03, 46603.77ex/s, loss=8.59]
train loss:  48%|████▊     | 135000/282884 [00:02<00:03, 46603.77ex/s, loss=8.64]
train loss:  48%|████▊     | 136000/282884 [00:02<00:03, 46603.77ex/s, loss=8.54]
train loss:  48%|████▊     | 137000/282884 [00:02<00:03, 46603.77ex/s, loss=8.52]
train loss:  49%|████▉     | 138000/282884 [00:02<00:03, 46603.77ex/s, loss=8.58]
train loss:  49%|████▉     | 139000/282884 [00:03<00:03, 46603.77ex/s, loss=8.49]
train loss:  49%|████▉     | 140000/282884 [00:03<00:03, 46350.84ex/s, loss=8.49]
train loss:  49%|████▉     | 140000/282884 [00:03<00:03, 46350.84ex/s, loss=8.34]
train loss:  50%|████▉     | 141000/282884 [00:03<00:03, 46350.84ex/s, loss=8.43]
train loss:  50%|█████     | 142000/282884 [00:03<00:03, 46350.84ex/s, loss=8.23]
train loss:  51%|█████     | 143000/282884 [00:03<00:03, 46350.84ex/s, loss=8.40]
train loss:  51%|█████     | 144000/282884 [00:03<00:02, 46350.84ex/s, loss=8.43]
train loss:  51%|█████▏    | 145000/282884 [00:03<00:02, 46567.04ex/s, loss=8.43]
train loss:  51%|█████▏    | 145000/282884 [00:03<00:02, 46567.04ex/s, loss=8.27]
train loss:  52%|█████▏    | 146000/282884 [00:03<00:02, 46567.04ex/s, loss=8.31]
train loss:  52%|█████▏    | 147000/282884 [00:03<00:02, 46567.04ex/s, loss=8.34]
train loss:  52%|█████▏    | 148000/282884 [00:03<00:02, 46567.04ex/s, loss=8.31]
train loss:  53%|█████▎    | 149000/282884 [00:03<00:02, 46567.04ex/s, loss=8.19]
train loss:  53%|█████▎    | 150000/282884 [00:03<00:02, 46766.93ex/s, loss=8.19]
train loss:  53%|█████▎    | 150000/282884 [00:03<00:02, 46766.93ex/s, loss=8.35]
train loss:  53%|█████▎    | 151000/282884 [00:03<00:02, 46766.93ex/s, loss=8.14]
train loss:  54%|█████▎    | 152000/282884 [00:03<00:02, 46766.93ex/s, loss=8.07]
train loss:  54%|█████▍    | 153000/282884 [00:03<00:02, 46766.93ex/s, loss=8.22]
train loss:  54%|█████▍    | 154000/282884 [00:03<00:02, 46766.93ex/s, loss=8.19]
train loss:  55%|█████▍    | 155000/282884 [00:03<00:02, 46779.55ex/s, loss=8.19]
train loss:  55%|█████▍    | 155000/282884 [00:03<00:02, 46779.55ex/s, loss=8.29]
train loss:  55%|█████▌    | 156000/282884 [00:03<00:02, 46779.55ex/s, loss=8.05]
train loss:  55%|█████▌    | 157000/282884 [00:03<00:02, 46779.55ex/s, loss=8.08]
train loss:  56%|█████▌    | 158000/282884 [00:03<00:02, 46779.55ex/s, loss=8.20]
train loss:  56%|█████▌    | 159000/282884 [00:03<00:02, 46779.55ex/s, loss=8.11]
train loss:  57%|█████▋    | 160000/282884 [00:03<00:02, 46879.23ex/s, loss=8.11]
train loss:  57%|█████▋    | 160000/282884 [00:03<00:02, 46879.23ex/s, loss=8.04]
train loss:  57%|█████▋    | 161000/282884 [00:03<00:02, 46879.23ex/s, loss=7.92]
train loss:  57%|█████▋    | 162000/282884 [00:03<00:02, 46879.23ex/s, loss=8.02]
train loss:  58%|█████▊    | 163000/282884 [00:03<00:02, 46879.23ex/s, loss=7.93]
train loss:  58%|█████▊    | 164000/282884 [00:03<00:02, 46879.23ex/s, loss=7.94]
train loss:  58%|█████▊    | 165000/282884 [00:03<00:02, 46994.77ex/s, loss=7.94]
